,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
257,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2015-12,,,0.0,"2,7",,,,,28.0,"3,7",10.0,"3,7",8.0,"2,7",29.0,"2,7",17.0,"2,7",0.0,"2,7",0.0,"2,7",-22.2,"2,7,31,",1448.0,"3,,7,25,",584.0,"3,,7,22,",,,8.9,"2,7,09,",,,744.9,"2,7",,,1690.0,"3,,,7",-7.4,"2,7",-1.6,"2,,,7",-13.1,"2,,,7"
258,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-01,0.0,7,0.0,"1,7",14.0,"1,7",13.0,"1,7",30.0,"1,7",14.0,"1,7",4.0,"1,7",30.0,"1,7",19.0,"1,7",0.0,"1,7",0.0,"1,7",-18.9,"1,7,11,+",1397.0,"1,,7,30,",305.0,"1,,7,30,",35.1,"1,,7,30,",5.0,"1,7,23,+",,,734.8,"1,7",138.5,"1,,,7",1614.0,"1,,,7",-6.2,"1,7",-1.3,"1,,,7",-11.0,"1,,,7"
259,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-02,0.0,7,0.0,",7",8.0,",7",6.0,",7",26.0,"3,7",8.0,",7",2.0,",7",29.0,",7",7.0,",7",0.0,",7",0.0,",7",-18.9,",7,03,+",1575.0,"3,,7,02,",203.0,",,7,01,",17.8,",,7,18,",10.6,",7,12,+",,,623.2,",7",54.9,",,,7",610.0,",,,7",-3.2,",7",3.3,",,,7",-9.6,",,,7"
260,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-03,0.0,7,0.0,",7",13.0,",7",13.0,",7",28.0,"3,7",13.0,",7",0.0,",7",30.0,",7",10.0,",7",0.0,",7",0.0,",7",-13.9,",7,18,",1524.0,"3,,7,30,+",356.0,",,7,29,",34.5,",,7,29,",10.6,",7,22,",,,633.2,",7",135.4,",,,7",1246.0,",,,7",-2.1,",7",3.6,",,,7",-7.7,",,,7"
261,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-04,0.0,7,0.0,"2,7",5.0,"3,7",4.0,"3,7",27.0,"3,7",5.0,"2,7",0.0,"2,7",25.0,"2,7",2.0,"2,7",0.0,"2,7",0.0,"2,7",-11.7,"2,7,01,",1422.0,"3,,7,02,+",152.0,"2,,7,28,+",48.3,"3,,7,28,",15.6,"2,7,21,",,,470.2,"2,7",112.7,"1,a,,7",572.0,"2,,,7",1.5,"2,7",7.5,"2,,,7",-4.4,"2,,,7"
262,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-05,0.0,7,0.0,"2,7",7.0,"2,7",7.0,"2,7",15.0,"1,7",0.0,"1,7",0.0,"1,7",20.0,"1,7",0.0,"2,7",0.0,"2,7",0.0,"2,7",-6.1,"1,7,12,+",635.0,"1,,7,02,+",0.0,"1,T,7,21,+",22.6,"2,,7,14,",17.2,"2,7,15,+",,,391.8,"2,7",93.8,",a,,7",0.0,"1,T,,7",4.8,"2,7",10.8,"2,,,7",-1.2,"1,,,7"
263,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-06,0.9,7,0.9,"1,7",3.0,",7",3.0,",7",0.0,",7",0.0,",7",0.0,"1,7",0.0,"1,7",0.0,",7",17.0,",7",0.0,",7",0.6,"1,7,01,",0.0,",,7,30,+",0.0,",,7,30,+",16.3,",,7,30,",26.1,",7,21,",,,123.9,",7",36.4,",,,7",0.0,",,,7",14.0,"1,7",21.3,",,,7",6.8,"1,,,7"
264,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-07,2.6,7,1.7,"1,7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,"1,7",1.0,"1,7",0.0,"1,7",25.0,"1,7",0.0,"1,7",-0.6,"1,7,11,",0.0,",,7,31,+",0.0,",,7,31,+",0.0,",,7,31,+",26.1,"1,7,26,",71.8,7,71.8,"1,7",0.0,",,,7",0.0,",,,7",16.0,"1,7",22.9,"1,,,7",9.1,"1,,,7"
265,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-08,3.2,7,0.6,",7",1.0,",7",1.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",18.0,",7",0.0,",7",3.3,",7,26,+",0.0,",,7,31,+",0.0,",,7,31,+",13.0,",,7,08,",26.1,",7,03,",197.1,7,125.3,",7",13.0,",,,7",0.0,",,,7",14.3,",7",21.2,",,,7",7.4,",,,7"
266,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-09,3.2,7,0.0,",7",6.0,",7",4.0,",7",2.0,",7",1.0,"1,7",0.0,",7",8.0,",7",0.0,",7",4.0,",7",0.0,",7",-2.2,",7,25,",127.0,",,7,24,",152.0,"1,,7,24,",23.1,",,7,23,",23.9,",7,02,+",442.6,7,245.5,",7",71.5,",,,7",160.0,"1,,,7",10.1,",7",16.8,",,,7",3.5,",,,7"
267,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-10,3.2,7,0.0,"1,7",7.0,"4,7",7.0,"4,7",5.0,"1,7",5.0,"1,7",0.0,"1,7",15.0,"1,7",1.0,",7",0.0,",7",0.0,",7",-8.3,"1,7,21,+",102.0,"1,,7,17,",102.0,"1,,7,17,",17.5,"4,,7,03,",14.4,",7,28,+",843.1,7,400.5,",7",91.0,",a,,7",310.0,"1,,,7",5.0,"1,7",10.5,",,,7",-0.5,"1,,,7"
268,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-11,3.2,7,0.0,"2,7",,,,,11.0,"5,7",6.0,"3,7",0.0,"2,7",27.0,"2,7",6.0,"2,7",0.0,"2,7",0.0,"2,7",-14.4,"2,7,18,",762.0,"5,,7,29,",254.0,"3,,7,28,",,,13.9,"2,7,17,",1347.8,7,504.7,"2,7",92.9,",a,,7",1208.0,"3,,,7",0.3,"2,7",6.0,"2,,,7",-5.4,"2,,,7"
269,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2016-12,3.2,7,0.0,"1,7",13.0,"2,7",9.0,"2,7",29.0,"2,7",13.0,"2,7",6.0,"1,7",30.0,"1,7",18.0,"1,7",0.0,"1,7",0.0,"1,7",-26.1,"1,7,18,",1422.0,"2,,7,25,",330.0,"2,,7,16,",35.6,"2,,7,16,",6.1,"1,7,16,",2131.3,7,783.5,"1,7",162.2,",a,,7",1779.0,"2,,,7",-7.8,"1,7",-2.5,"1,,,7",-13.0,"1,,,7"
270,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-01,0.0,7,0.0,",7",16.0,"2,7",14.0,"2,7",31.0,",7",18.0,",7",4.0,",7",31.0,",7",23.0,",7",0.0,",7",0.0,",7",-23.9,",7,07,+",2515.0,",,7,24,",356.0,",,7,03,",47.8,"2,,7,23,",3.3,",7,19,",2938.9,7,807.6,",7",286.5,"2,,,7",3100.0,",,,7",-7.7,",7",-3.1,",,,7",-12.3,",,,7"
271,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-02,0.0,7,0.0,"1,7",13.0,"4,7",12.0,"4,7",,,14.0,"2,7",4.0,"1,7",26.0,"1,7",6.0,"1,7",0.0,"1,7",0.0,"1,7",-22.2,"1,7,27,+",,,330.0,"2,,7,27,+",40.1,"4,,7,22,",9.4,"1,7,09,",3526.7,7,587.8,"1,7",238.7,",a,,7",2184.0,"2,,,7",-3.4,"1,7",1.4,"1,,,7",-8.3,"1,,,7"
272,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-03,0.0,7,0.0,"1,7",8.0,",7",8.0,",7",29.0,"2,7",7.0,",7",0.0,",7",29.0,",7",4.0,"1,7",0.0,"1,7",0.0,"1,7",-16.1,",7,06,",2591.0,"2,,7,01,",203.0,",,7,06,",27.9,",,7,22,",12.2,"1,7,19,+",4090.1,7,563.4,"1,7",105.2,",,,7",748.0,",,,7",-0.4,"1,7",5.2,"1,,,7",-6.0,",,,7"
273,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-04,0.0,7,0.0,"3,7",7.0,"5,",6.0,"5,",27.0,"3,7",6.0,"4,7",0.0,"3,7",26.0,"3,7",2.0,"3,7",0.0,"3,7",0.0,"3,7",-13.9,"3,7,10,",2083.0,"3,,7,09,",305.0,"4,,7,25,",31.2,"5,,,25,",12.8,"3,7,14,",4603.8,7,513.7,"3,7",134.4,"1,a,,",941.0,"4,,,7",-0.7,"3,7",5.1,"3,,,7",-6.5,"3,,,7"
274,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-05,0.0,7,0.0,"2,7",3.0,"3,7",3.0,"3,7",23.0,"3,7",2.0,"2,7",0.0,"2,7",17.0,"2,7",0.0,"2,7",0.0,"2,7",0.0,"2,7",-12.2,"2,7,18,",1727.0,"3,,7,01,",76.0,"2,,7,17,",18.3,"3,,7,17,",19.4,"2,7,31,",4985.7,7,381.9,"2,7",27.5,"1,a,,7",127.0,"2,,,7",5.2,"2,7",11.8,"2,,,7",-1.5,"2,,,7"
275,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-06,0.0,7,0.0,"2,7",1.0,",7",1.0,",7",1.0,",7",1.0,",7",0.0,"2,7",1.0,"2,7",0.0,"1,7",14.0,"1,7",0.0,"1,7",0.0,"2,7,13,",76.0,",,7,13,",76.0,",,7,13,",13.2,",,7,13,",26.1,"1,7,22,",5137.6,7,151.9,"1,7",13.2,",,,7",76.0,",,,7",13.0,"2,7",21.0,"1,,,7",5.0,"2,,,7"
276,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-07,5.0,7,5.0,",7",3.0,",7",3.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",28.0,",7",0.0,",7",4.4,",7,01,",0.0,",,7,31,+",0.0,",,7,31,+",15.7,",,7,26,",27.2,",7,06,",55.9,7,55.9,",7",28.9,",,,7",0.0,",,,7",16.7,",7",23.6,",,,7",9.8,",,,7"
277,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-08,5.0,7,0.0,"1,7",4.0,",7",4.0,",7",0.0,",7",0.0,",7",0.0,"1,7",0.0,"1,7",0.0,"1,7",22.0,"1,7",0.0,"1,7",2.8,"1,7,16,",0.0,",,7,31,+",0.0,",,7,31,+",18.8,",,7,23,",25.0,"1,7,30,+",163.3,7,107.4,"1,7",30.5,",,,7",0.0,",,,7",14.8,"1,7",21.9,"1,,,7",7.6,"1,,,7"
278,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-09,5.0,7,0.0,"2,7",7.0,",7",6.0,",7",4.0,"1,7",2.0,"1,7",0.0,"2,7",13.0,"2,7",0.0,"1,7",9.0,"1,7",0.0,"1,7",-6.1,"2,7,25,+",203.0,"1,,7,24,",203.0,"1,,7,24,",20.6,",,7,24,",25.0,"1,7,05,+",442.4,7,279.1,"1,7",89.3,",,,7",228.0,"1,,,7",8.3,"2,7",14.7,"1,,,7",1.9,"2,,,7"
279,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-10,5.0,7,0.0,"1,7",4.0,",7",4.0,",7",6.0,"1,7",5.0,",7",0.0,"1,7",29.0,"1,7",2.0,"1,7",0.0,"1,7",0.0,"1,7",-8.9,"1,7,03,+",76.0,"1,,7,21,",203.0,",,7,31,",18.3,",,7,31,",16.1,"1,7,18,",921.8,7,479.4,"1,7",36.7,",,,7",432.0,",,,7",2.4,"1,7",8.5,"1,,,7",-3.8,"1,,,7"
280,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-11,5.0,7,0.0,"2,7",4.0,",7",4.0,",7",,,4.0,"1,7",0.0,"2,7",26.0,"2,7",1.0,"2,7",0.0,"2,7",0.0,"2,7",-16.1,"2,7,18,",,,203.0,"1,,7,17,",43.2,",,7,17,",12.2,"2,7,27,+",1405.9,7,484.1,"2,7",81.5,",,,7",457.0,"1,,,7",1.0,"2,7",7.0,"2,,,7",-4.9,"2,,,7"
281,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2017-12,5.0,7,0.0,"2,7",6.0,"2,7",5.0,"2,7",29.0,"2,7",6.0,",7",2.0,"2,7",28.0,"2,7",5.0,"2,7",0.0,"2,7",0.0,"2,7",-22.2,"2,7,05,",686.0,"2,,7,26,+",203.0,",,7,23,",19.1,"2,,7,04,",10.0,"2,7,13,+",2028.3,7,622.4,"2,7",55.0,"2,,,7",839.0,",,,7",-3.1,"2,7",3.9,"2,,,7",-10.1,"2,,,7"
282,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-01,0.0,7,0.0,"4,7",5.0,"5,7",4.0,"5,7",29.0,"2,7",8.0,"2,7",1.0,"4,7",27.0,"4,7",10.0,"2,7",0.0,"2,7",0.0,"2,7",-18.9,"4,7,22,",940.0,"2,,7,27,+",279.0,"2,,7,19,",23.9,"5,,7,10,",8.9,"2,7,19,",2635.3,7,607.0,"2,7",70.9,"1,a,,7",785.0,"2,,,7",-3.9,"4,7",1.8,"2,,,7",-9.7,"4,,,7"
283,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-02,0.0,7,0.0,"1,7",10.0,",7",8.0,",7",27.0,"1,7",9.0,",7",8.0,"1,7",27.0,"1,7",17.0,"1,7",0.0,"1,7",0.0,"1,7",-23.9,"1,7,21,",1295.0,"1,,7,20,",406.0,",,7,20,",36.8,",,7,20,",5.6,"1,7,08,",3324.1,7,688.8,"1,7",86.7,",,,7",1106.0,",,,7",-7.2,"1,7",-2.1,"1,,,7",-12.3,"1,,,7"
284,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-03,0.0,7,0.0,"5,7",6.0,"4,7",5.0,"4,7",28.0,"3,7",7.0,"1,7",2.0,"4,7",26.0,"4,7",6.0,"1,7",0.0,"1,7",0.0,"1,7",-20.0,"4,7,27,",1524.0,"3,,7,18,",229.0,"1,,7,17,+",64.0,"4,,7,23,",7.8,"1,7,13,",3870.1,7,546.0,"1,7",154.4,"2,a,,7",917.0,"1,,,7",-3.0,"5,7",1.8,"1,,,7",-7.8,"4,,,7"
285,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-04,0.0,7,0.0,"1,7",7.0,",7",6.0,",7",30.0,",7",6.0,",7",0.0,"1,7",27.0,"1,7",3.0,",7",0.0,",7",0.0,",7",-15.6,"1,7,04,+",1270.0,",,7,13,",229.0,",,7,13,",35.3,",,7,09,",16.7,",7,29,+",4364.0,7,493.9,",7",92.5,",,,7",508.0,",,,7",1.3,"1,7",7.9,",,,7",-5.3,"1,,,7"
286,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-05,0.0,7,0.0,"2,7",4.0,",7",4.0,",7",7.0,",7",2.0,",7",0.0,"2,7",15.0,"2,7",0.0,"2,7",0.0,"2,7",0.0,"2,7",-8.3,"2,7,02,",559.0,",,7,01,",102.0,",,7,01,",29.7,",,7,29,",20.6,"2,7,26,",4690.4,7,326.4,"2,7",69.6,",,,7",127.0,",,,7",7.1,"2,7",14.4,"2,,,7",-0.3,"2,,,7"
287,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-06,1.1,7,1.1,"1,7",0.0,"1,7",0.0,"1,7",0.0,"1,7",0.0,"1,7",0.0,"1,7",4.0,"1,7",0.0,"1,7",18.0,"1,7",0.0,"1,7",-2.8,"1,7,03,",0.0,"1,,7,30,+",0.0,"1,,7,30,+",0.0,"1,,7,30,+",25.6,"1,7,28,",4846.2,7,155.8,"1,7",0.0,"1,,,7",0.0,"1,,,7",13.0,"1,7",20.8,"1,,,7",5.2,"1,,,7"
288,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-07,7.0,7,5.9,"3,7",2.0,"2,7",2.0,"2,7",0.0,",7",0.0,",7",0.0,"3,7",0.0,"3,7",0.0,"3,7",27.0,"3,7",0.0,"3,7",2.2,"3,7,01,",0.0,",,7,31,+",0.0,",,7,31,+",11.4,"2,,7,17,",26.7,"3,7,08,+",40.1,7,40.1,"3,7",19.0,",a,,7",0.0,",,,7",17.1,"3,7",24.3,"3,,,7",9.9,"3,,,7"
289,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-08,8.4,7,1.4,",7",5.0,",7",3.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",23.0,",7",0.0,",7",1.1,",7,28,",0.0,",,7,31,+",0.0,",,7,31,+",18.3,",,7,23,",26.7,",7,13,",143.1,7,103.0,",7",32.6,",,,7",0.0,",,,7",15.1,",7",22.4,",,,7",7.8,",,,7"
290,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-09,8.4,7,0.0,"3,7",0.0,",7",0.0,",7",0.0,",7",0.0,",7",0.0,"3,7",3.0,"3,7",0.0,"3,7",10.0,"3,7",0.0,"3,7",-3.3,"3,7,26,+",0.0,",,7,30,+",0.0,",,7,30,+",0.0,",,7,30,+",22.8,"3,7,11,",290.4,7,147.3,"3,7",0.0,",,,7",0.0,",,,7",12.9,"3,7",20.0,"3,,,7",5.8,"3,,,7"
291,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-10,8.4,7,0.0,"2,7",10.0,"2,7",8.0,"2,7",9.0,"3,7",5.0,",7",0.0,"2,7",23.0,"2,7",2.0,"2,7",0.0,"2,7",0.0,"2,7",-13.9,"2,7,15,",356.0,"3,,7,10,",305.0,",,7,10,",31.8,"2,,7,99,",17.2,"2,7,03,",754.0,7,463.6,"2,7",135.0,",a,,7",712.0,",,,7",2.4,"2,7",8.0,"2,,,7",-3.3,"2,,,7"
292,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-11,8.4,7,0.0,"2,7",12.0,",7",11.0,",7",28.0,"1,7",12.0,",7",0.0,"2,7",28.0,"2,7",13.0,"2,7",0.0,"2,7",0.0,"2,7",-16.7,"2,7,26,+",787.0,"1,,7,30,",305.0,",,7,24,",50.8,",,7,24,",8.9,"2,7,22,",1370.9,7,616.9,"2,7",127.6,",,,7",1142.0,",,,7",-3.7,"2,7",1.6,"2,,,7",-8.9,"2,,,7"
293,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2018-12,8.4,7,0.0,",7",15.0,",7",13.0,",7",31.0,",7",15.0,",7",7.0,",7",31.0,",7",20.0,",7",0.0,",7",0.0,",7",-22.2,",7,29,",965.0,",,7,31,",152.0,",,7,03,+",9.7,",,7,31,",8.3,",7,18,",2151.7,7,780.8,",7",69.8,",,,7",1168.0,",,,7",-6.9,",7",-1.4,",,,7",-12.3,",,,7"
294,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2019-01,0.0,,0.0,"1,7",10.0,",7",8.0,",7",31.0,",7",8.0,",7",4.0,"1,7",30.0,"1,7",16.0,"1,7",0.0,"1,7",0.0,"1,7",-25.0,"1,7,01,",1956.0,",,7,22,",406.0,",,7,21,+",43.7,",,7,18,",6.1,"1,7,05,",2878.6,,726.9,"1,7",142.8,",,,7",1699.0,",,,7",-5.9,"1,7",-0.6,"1,,,7",-11.2,"1,,,7"
295,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2019-02,0.0,,0.0,"2,7",,,,,26.0,"2,7",14.0,"3,7",10.0,"2,7",26.0,"2,7",18.0,"2,7",0.0,"2,7",0.0,"2,7",-21.7,"2,7,23,+",2337.0,"2,,7,16,",356.0,"3,,7,07,",,,3.9,"2,7,02,",3564.2,,685.6,"2,7",202.5,",a,,7",2156.0,"3,,,7",-8.0,"2,7",-3.4,"2,,,7",-12.7,"2,,,7"
296,USC00427846,"SILVER LAKE BRIGHTON, UT US",40.6008,-111.5842,2664.0,2019-03,0.0,,0.0,"4,7",,,,,29.0,"2,7",,,0.0,"4,7",27.0,"4,7",7.0,"3,7",0.0,"3,7",0.0,"3,7",-16.7,"4,7,16,",2642.0,"2,,7,10,",,,,,8.3,"3,7,28,",4137.2,,573.0,"3,7",,,,,-3.0,"4,7",1.6,"3,,,7",-7.5,"4,,,7"
297,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2010-12,13.4,T,0.0,",T",13.0,",T",13.0,",T",31.0,",",,,2.0,",T",28.0,",T",7.0,",T",0.0,",T",0.0,",T",-22.1,",T,31,",1549.0,",,T,29,",,,55.9,",,T,29,",9.6,",T,25,",1899.3,T,628.0,",T",203.0,",,,T",,,-1.9,",T",1.7,",,,T",-5.5,",,,T"
298,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-01,0.0,T,0.0,",T",8.0,",T",8.0,",T",31.0,",",,,1.0,",T",30.0,",T",14.0,",T",0.0,",T",0.0,",T",-21.8,",T,01,",1499.0,",,T,22,",,,27.9,",,T,19,",9.0,",T,07,",2587.4,T,688.1,",T",83.7,",,,T",,,-3.9,",T",0.5,",,,T",-8.2,",,,T"
299,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-02,0.0,T,0.0,",T",9.0,",T",9.0,",T",28.0,",",,,2.0,",T",27.0,",T",16.0,",T",0.0,",T",0.0,",T",-25.7,",T,01,",2134.0,",,T,26,",,,38.1,",,T,19,",8.3,",T,15,",3243.5,T,656.1,",T",139.6,",,,T",,,-5.1,",T",-0.8,",,,T",-9.4,",,,T"
300,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-03,0.0,T,0.0,",T",14.0,",T",14.0,",T",31.0,",",,,0.0,",T",30.0,",T",7.0,",T",0.0,",T",0.0,",T",-9.8,",T,29,+",2286.0,",,T,28,",,,30.5,",,T,16,",7.9,",T,10,",3856.9,T,613.4,",T",170.1,",,,T",,,-1.4,",T",2.4,",,,T",-5.3,",,,T"
301,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-04,0.0,T,0.0,",T",20.0,",T",20.0,",T",30.0,",",,,0.0,",T",27.0,",T",5.0,",T",0.0,",T",0.0,",T",-10.9,",T,04,",2464.0,",,T,30,+",,,30.5,",,T,13,+",10.6,",T,01,",4420.7,T,563.8,",T",297.0,",,,T",,,-0.5,",T",3.8,",,,T",-4.7,",,,T"
302,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-05,0.0,T,0.0,",T",17.0,",T",17.0,",T",31.0,",",,,0.0,",T",22.0,",T",0.0,",T",0.0,",T",0.0,",T",-7.1,",T,01,",2413.0,",,T,03,",,,33.0,",,T,20,",16.9,",T,13,",4869.0,T,448.3,",T",180.1,",,,T",,,3.9,",T",8.1,",,,T",-0.4,",,,T"
303,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-06,0.2,T,0.2,",T",5.0,",T",5.0,",T",23.0,",",,,0.0,",T",2.0,",T",0.0,",T",2.0,",T",0.0,",T",-2.3,",T,03,",1829.0,",,T,01,",,,40.6,",,T,19,",22.6,",T,28,",5100.5,T,231.5,",T",58.3,",,,T",,,10.6,",T",15.0,",,,T",6.3,",,,T"
304,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-07,5.1,T,4.9,",T",5.0,",T",5.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",15.0,",T",0.0,",T",8.4,",T,10,",0.0,",,T,31,+",,,10.2,",,T,05,",25.1,",T,03,",61.1,T,61.1,",T",30.5,",,,T",,,16.5,",T",20.9,",,,T",12.1,",,,T"
305,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-08,15.0,T,9.9,",T",7.0,",T",7.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",23.0,",T",0.0,",T",8.8,",T,15,+",0.0,",,T,31,+",,,5.1,",,T,28,+",25.3,",T,26,",101.7,T,40.6,",T",25.3,",,,T",,,17.3,",T",21.9,",,,T",12.8,",,,T"
306,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-09,15.0,T,0.0,",T",6.0,",T",6.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",3.0,",T",0.0,",T",4.1,",T,17,",0.0,",,T,30,+",,,7.6,",,T,15,",23.2,",T,30,",249.5,T,147.8,",T",22.7,",,,T",,,13.4,",T",17.9,",,,T",8.9,",,,T"
307,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-10,15.0,T,0.0,",T",13.0,",T",13.0,",T",3.0,",",,,0.0,",T",9.0,",T",2.0,",T",0.0,",T",0.0,",T",-5.8,",T,27,",51.0,",,T,07,",,,17.8,",,T,05,",19.1,",T,01,",635.4,T,385.9,",T",78.5,",,,T",,,5.9,",T",9.8,",,,T",1.9,",,,T"
308,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-11,15.0,T,0.0,",T",14.0,",T",14.0,",T",26.0,",",,,0.0,",T",28.0,",T",7.0,",T",0.0,",T",0.0,",T",-11.0,",T,05,",508.0,",,T,22,",,,17.8,",,T,12,",9.4,",T,23,",1215.2,T,579.8,",T",88.6,",,,T",,,-1.0,",T",3.0,",,,T",-5.0,",,,T"
309,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2011-12,15.0,T,0.0,",T",5.0,",T",5.0,",T",31.0,",",,,0.0,",T",31.0,",T",9.0,",T",0.0,",T",0.0,",T",-16.3,",T,05,",533.0,",,T,31,+",,,5.1,",,T,29,+",9.6,",T,17,",1866.0,T,650.8,",T",22.9,",,,T",,,-2.7,",T",1.8,",,,T",-7.1,",,,T"
310,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-01,0.0,T,0.0,",T",7.0,",T",7.0,",T",31.0,",",,,1.0,",T",27.0,",T",11.0,",T",0.0,",T",0.0,",T",-17.8,",T,17,",1092.0,",,T,27,+",,,43.2,",,T,21,",12.3,",T,02,",2501.4,T,635.4,",T",109.2,",,,T",,,-2.2,",T",2.2,",,,T",-6.5,",,,T"
